from:START_ID,to:END_ID,:TYPE
142642,3,IS
142643,3,IS
142644,3,IS
11573,3,IS
142645,3,IS
142646,3,IS
11576,3,IS
142647,3,IS
142649,3,IS
142650,3,IS
142651,3,IS
109916,3,IS
109918,3,IS
109919,3,IS
109920,3,IS
109921,3,IS
44386,3,IS
109922,3,IS
44389,3,IS
44390,3,IS
44391,3,IS
44392,3,IS
44404,3,IS
44409,3,IS
11670,3,IS
11673,3,IS
11674,3,IS
11675,3,IS
11676,3,IS
11677,3,IS
44456,3,IS
142782,3,IS
110015,3,IS
110016,3,IS
44481,3,IS
44482,3,IS
110017,3,IS
142783,3,IS
142784,3,IS
142786,3,IS
142788,3,IS
77283,3,IS
77284,3,IS
77285,3,IS
11752,3,IS
77314,3,IS
11798,3,IS
11799,3,IS
11800,3,IS
11802,3,IS
11803,3,IS
44571,3,IS
77340,3,IS
11806,3,IS
11807,3,IS
44581,3,IS
142896,3,IS
142897,3,IS
142898,3,IS
142899,3,IS
77368,3,IS
77371,3,IS
44606,3,IS
110142,3,IS
110143,3,IS
110144,3,IS
11842,3,IS
110145,3,IS
11844,3,IS
110146,3,IS
110147,3,IS
110148,3,IS
110149,3,IS
110150,3,IS
110151,3,IS
110152,3,IS
110153,3,IS
44621,3,IS
110154,3,IS
110155,3,IS
110156,3,IS
110157,3,IS
110158,3,IS
11863,3,IS
11865,3,IS
11868,3,IS
11869,3,IS
110185,3,IS
44650,3,IS
44651,3,IS
11885,3,IS
11886,3,IS
44666,3,IS
77446,3,IS
77450,3,IS
77453,3,IS
77455,3,IS
44697,3,IS
77468,3,IS
77474,3,IS
44710,3,IS
44711,3,IS
44712,3,IS
44713,3,IS
44714,3,IS
44715,3,IS
44716,3,IS
44717,3,IS
44718,3,IS
44719,3,IS
44721,3,IS
44722,3,IS
44723,3,IS
44724,3,IS
44725,3,IS
44726,3,IS
44727,3,IS
44728,3,IS
44734,3,IS
44735,3,IS
44736,3,IS
11977,3,IS
44745,3,IS
11979,3,IS
77519,3,IS
143069,3,IS
12015,3,IS
44789,3,IS
77557,3,IS
44791,3,IS
44793,3,IS
77561,3,IS
44795,3,IS
77562,3,IS
77576,3,IS
77578,3,IS
77579,3,IS
77581,3,IS
44820,3,IS
77588,3,IS
110373,3,IS
110374,3,IS
12071,3,IS
12072,3,IS
12073,3,IS
110376,3,IS
110377,3,IS
44844,3,IS
110378,3,IS
110379,3,IS
110380,3,IS
77618,3,IS
12089,3,IS
12090,3,IS
12098,3,IS
12099,3,IS
12100,3,IS
44882,3,IS
12121,3,IS
12122,3,IS
12123,3,IS
12124,3,IS
12125,3,IS
12129,3,IS
12130,3,IS
44904,3,IS
12145,3,IS
12148,3,IS
77697,3,IS
44931,3,IS
12168,3,IS
12169,3,IS
12170,3,IS
44936,3,IS
44937,3,IS
12183,3,IS
44957,3,IS
12193,3,IS
77744,3,IS
12231,3,IS
12272,3,IS
12273,3,IS
12274,3,IS
45043,3,IS
12275,3,IS
12276,3,IS
12277,3,IS
12278,3,IS
12279,3,IS
12280,3,IS
12281,3,IS
12282,3,IS
12283,3,IS
12284,3,IS
12285,3,IS
12287,3,IS
12288,3,IS
45052,3,IS
12291,3,IS
45060,3,IS
12302,3,IS
12303,3,IS
12304,3,IS
12305,3,IS
12306,3,IS
12307,3,IS
12308,3,IS
12309,3,IS
12310,3,IS
12311,3,IS
12313,3,IS
12314,3,IS
12315,3,IS
12316,3,IS
12317,3,IS
12318,3,IS
12319,3,IS
12320,3,IS
12321,3,IS
45082,3,IS
12323,3,IS
12339,3,IS
12340,3,IS
12341,3,IS
12342,3,IS
12343,3,IS
77882,3,IS
12351,3,IS
12357,3,IS
12358,3,IS
77902,3,IS
12370,3,IS
12371,3,IS
12372,3,IS
77918,3,IS
77919,3,IS
77921,3,IS
45175,3,IS
45177,3,IS
45178,3,IS
45179,3,IS
45180,3,IS
45181,3,IS
12418,3,IS
12425,3,IS
12426,3,IS
41548,3,IS
77967,3,IS
77970,3,IS
41549,3,IS
45205,3,IS
41550,3,IS
77986,3,IS
41552,3,IS
41553,3,IS
12458,3,IS
41554,3,IS
41555,3,IS
41556,3,IS
12477,3,IS
12478,3,IS
78018,3,IS
78021,3,IS
12491,3,IS
12492,3,IS
45267,3,IS
61101,3,IS
41563,3,IS
41564,3,IS
45293,3,IS
45294,3,IS
45295,3,IS
45296,3,IS
45297,3,IS
45298,3,IS
45300,3,IS
45301,3,IS
78068,3,IS
45310,3,IS
45311,3,IS
45312,3,IS
45313,3,IS
12580,3,IS
12581,3,IS
12582,3,IS
12583,3,IS
12584,3,IS
12585,3,IS
12586,3,IS
12587,3,IS
12588,3,IS
12589,3,IS
12590,3,IS
45355,3,IS
45358,3,IS
45360,3,IS
12596,3,IS
12597,3,IS
12598,3,IS
12599,3,IS
12600,3,IS
12601,3,IS
12602,3,IS
12603,3,IS
12604,3,IS
12605,3,IS
12606,3,IS
12607,3,IS
12608,3,IS
12609,3,IS
45376,3,IS
45377,3,IS
45379,3,IS
45380,3,IS
45375,3,IS
78144,3,IS
78147,3,IS
12648,3,IS
45416,3,IS
12650,3,IS
78189,3,IS
78190,3,IS
110963,3,IS
45431,3,IS
45432,3,IS
45433,3,IS
45434,3,IS
45435,3,IS
12697,3,IS
12698,3,IS
45472,3,IS
12721,3,IS
12724,3,IS
12725,3,IS
12726,3,IS
12727,3,IS
12728,3,IS
12729,3,IS
12730,3,IS
45492,3,IS
45499,3,IS
45502,3,IS
12736,3,IS
12740,3,IS
12741,3,IS
12742,3,IS
12743,3,IS
12744,3,IS
12755,3,IS
12777,3,IS
12778,3,IS
111098,3,IS
111099,3,IS
12818,3,IS
12819,3,IS
12820,3,IS
78384,3,IS
78395,3,IS
45634,3,IS
12875,3,IS
12876,3,IS
12877,3,IS
12878,3,IS
78418,3,IS
78420,3,IS
78425,3,IS
45668,3,IS
12921,3,IS
78473,3,IS
78474,3,IS
45710,3,IS
45711,3,IS
45727,3,IS
45728,3,IS
45729,3,IS
45730,3,IS
45731,3,IS
45732,3,IS
45733,3,IS
45734,3,IS
45735,3,IS
45736,3,IS
45737,3,IS
45738,3,IS
45739,3,IS
45740,3,IS
45741,3,IS
12974,3,IS
45742,3,IS
78513,3,IS
12991,3,IS
12992,3,IS
12993,3,IS
12994,3,IS
12995,3,IS
45761,3,IS
45762,3,IS
45770,3,IS
13012,3,IS
13013,3,IS
13014,3,IS
13015,3,IS
45785,3,IS
45786,3,IS
45787,3,IS
45788,3,IS
45789,3,IS
45790,3,IS
45791,3,IS
45792,3,IS
45793,3,IS
45794,3,IS
45795,3,IS
45796,3,IS
45797,3,IS
45798,3,IS
45799,3,IS
45800,3,IS
45801,3,IS
45802,3,IS
45803,3,IS
45804,3,IS
45805,3,IS
45806,3,IS
45808,3,IS
45813,3,IS
45814,3,IS
45816,3,IS
45817,3,IS
45818,3,IS
111387,3,IS
13086,3,IS
13087,3,IS
13088,3,IS
13089,3,IS
13093,3,IS
13094,3,IS
13095,3,IS
111437,3,IS
78677,3,IS
78678,3,IS
78679,3,IS
78680,3,IS
78682,3,IS
13149,3,IS
13150,3,IS
13151,3,IS
13152,3,IS
13154,3,IS
13156,3,IS
13163,3,IS
13164,3,IS
13165,3,IS
13166,3,IS
13167,3,IS
13175,3,IS
13176,3,IS
13177,3,IS
45946,3,IS
13178,3,IS
13179,3,IS
13180,3,IS
13181,3,IS
13182,3,IS
13183,3,IS
13184,3,IS
13185,3,IS
13187,3,IS
13188,3,IS
13189,3,IS
13190,3,IS
13191,3,IS
45958,3,IS
45961,3,IS
45959,3,IS
45960,3,IS
45962,3,IS
13197,3,IS
45963,3,IS
45967,3,IS
13217,3,IS
13220,3,IS
13221,3,IS
13223,3,IS
13238,3,IS
46030,3,IS
46036,3,IS
46038,3,IS
46039,3,IS
46040,3,IS
46041,3,IS
46042,3,IS
46043,3,IS
13276,3,IS
13277,3,IS
78806,3,IS
78807,3,IS
46053,3,IS
46054,3,IS
132899,3,IS
132900,3,IS
132901,3,IS
132902,3,IS
13314,3,IS
13315,3,IS
111619,3,IS
111620,3,IS
111621,3,IS
46108,3,IS
46109,3,IS
46110,3,IS
46111,3,IS
46112,3,IS
46114,3,IS
46115,3,IS
78884,3,IS
13361,3,IS
13362,3,IS
13363,3,IS
13364,3,IS
13365,3,IS
46132,3,IS
78897,3,IS
78904,3,IS
46138,3,IS
46139,3,IS
46140,3,IS
46141,3,IS
78921,3,IS
46165,3,IS
46166,3,IS
46167,3,IS
46168,3,IS
46185,3,IS
78954,3,IS
13437,3,IS
13438,3,IS
13443,3,IS
78984,3,IS
78985,3,IS
78986,3,IS
46227,3,IS
13460,3,IS
46228,3,IS
93858,3,IS
93859,3,IS
13485,3,IS
111790,3,IS
13487,3,IS
13488,3,IS
46257,3,IS
13490,3,IS
13491,3,IS
13492,3,IS
13493,3,IS
13494,3,IS
13495,3,IS
13496,3,IS
13497,3,IS
13498,3,IS
13499,3,IS
13500,3,IS
13501,3,IS
93863,3,IS
13503,3,IS
13504,3,IS
13505,3,IS
93864,3,IS
79053,3,IS
79054,3,IS
79056,3,IS
79057,3,IS
79066,3,IS
46302,3,IS
46304,3,IS
46305,3,IS
93871,3,IS
13549,3,IS
46329,3,IS
13561,3,IS
13562,3,IS
13563,3,IS
13564,3,IS
13565,3,IS
13566,3,IS
13567,3,IS
46339,3,IS
46340,3,IS
46341,3,IS
46342,3,IS
13604,3,IS
79155,3,IS
13622,3,IS
13627,3,IS
13628,3,IS
13629,3,IS
13630,3,IS
13631,3,IS
13632,3,IS
46401,3,IS
13633,3,IS
13634,3,IS
13635,3,IS
13636,3,IS
13637,3,IS
13638,3,IS
13639,3,IS
13640,3,IS
13641,3,IS
13642,3,IS
13643,3,IS
13644,3,IS
13646,3,IS
13647,3,IS
79176,3,IS
13649,3,IS
13650,3,IS
13651,3,IS
13652,3,IS
13653,3,IS
79181,3,IS
13655,3,IS
13656,3,IS
13657,3,IS
13658,3,IS
13659,3,IS
46426,3,IS
111987,3,IS
13690,3,IS
46460,3,IS
46461,3,IS
46462,3,IS
46463,3,IS
13698,3,IS
13699,3,IS
13705,3,IS
13706,3,IS
13707,3,IS
13708,3,IS
13709,3,IS
13710,3,IS
13711,3,IS
13712,3,IS
13713,3,IS
46491,3,IS
13725,3,IS
13730,3,IS
13731,3,IS
13732,3,IS
79321,3,IS
112092,3,IS
13805,3,IS
13806,3,IS
13807,3,IS
13808,3,IS
13809,3,IS
46582,3,IS
46584,3,IS
79354,3,IS
46592,3,IS
112152,3,IS
112153,3,IS
112154,3,IS
13851,3,IS
112155,3,IS
13871,3,IS
13874,3,IS
13876,3,IS
13877,3,IS
13878,3,IS
13879,3,IS
13880,3,IS
13881,3,IS
13882,3,IS
13883,3,IS
13885,3,IS
13886,3,IS
46655,3,IS
112196,3,IS
112197,3,IS
112198,3,IS
112199,3,IS
13910,3,IS
13911,3,IS
13912,3,IS
13914,3,IS
13915,3,IS
13917,3,IS
13918,3,IS
13919,3,IS
13920,3,IS
13921,3,IS
13922,3,IS
13923,3,IS
46698,3,IS
79473,3,IS
13948,3,IS
13949,3,IS
13950,3,IS
13951,3,IS
13952,3,IS
13953,3,IS
79491,3,IS
46741,3,IS
46743,3,IS
46744,3,IS
46747,3,IS
79527,3,IS
79528,3,IS
79529,3,IS
79530,3,IS
79531,3,IS
79532,3,IS
46775,3,IS
112333,3,IS
46799,3,IS
14033,3,IS
14044,3,IS
79584,3,IS
14050,3,IS
46819,3,IS
14052,3,IS
46820,3,IS
46821,3,IS
14055,3,IS
14056,3,IS
14063,3,IS
14064,3,IS
14085,3,IS
14093,3,IS
14094,3,IS
46874,3,IS
46875,3,IS
46876,3,IS
46877,3,IS
79664,3,IS
112447,3,IS
46918,3,IS
46920,3,IS
46921,3,IS
46922,3,IS
46924,3,IS
46940,3,IS
14179,3,IS
14180,3,IS
14181,3,IS
14182,3,IS
14183,3,IS
14184,3,IS
46947,3,IS
46957,3,IS
46958,3,IS
46964,3,IS
46965,3,IS
46966,3,IS
14200,3,IS
14201,3,IS
14212,3,IS
14213,3,IS
14214,3,IS
14215,3,IS
14216,3,IS
47005,3,IS
47007,3,IS
47008,3,IS
47009,3,IS
47010,3,IS
79785,3,IS
47046,3,IS
79815,3,IS
14292,3,IS
14293,3,IS
14295,3,IS
14302,3,IS
112606,3,IS
47072,3,IS
14308,3,IS
14314,3,IS
14315,3,IS
14317,3,IS
14326,3,IS
47114,3,IS
47115,3,IS
14382,3,IS
14383,3,IS
14384,3,IS
14385,3,IS
14386,3,IS
14392,3,IS
14402,3,IS
14403,3,IS
14404,3,IS
14405,3,IS
14406,3,IS
14407,3,IS
14424,3,IS
14427,3,IS
126617,3,IS
47243,3,IS
47244,3,IS
47245,3,IS
47246,3,IS
14479,3,IS
47247,3,IS
47252,3,IS
47254,3,IS
47255,3,IS
47256,3,IS
47257,3,IS
47258,3,IS
47259,3,IS
47260,3,IS
47261,3,IS
47262,3,IS
47263,3,IS
47264,3,IS
47265,3,IS
80034,3,IS
47267,3,IS
47272,3,IS
80045,3,IS
80048,3,IS
80049,3,IS
47282,3,IS
47283,3,IS
80050,3,IS
47285,3,IS
47286,3,IS
47287,3,IS
47288,3,IS
47289,3,IS
47290,3,IS
47291,3,IS
47292,3,IS
47293,3,IS
47294,3,IS
47295,3,IS
47296,3,IS
47297,3,IS
47298,3,IS
14525,3,IS
14526,3,IS
14527,3,IS
47302,3,IS
47303,3,IS
47304,3,IS
47305,3,IS
47306,3,IS
47307,3,IS
47308,3,IS
47309,3,IS
47310,3,IS
47311,3,IS
47312,3,IS
47313,3,IS
47314,3,IS
47315,3,IS
47316,3,IS
47317,3,IS
47318,3,IS
47319,3,IS
14543,3,IS
14544,3,IS
47322,3,IS
47323,3,IS
14547,3,IS
14548,3,IS
47321,3,IS
47324,3,IS
47325,3,IS
47326,3,IS
47327,3,IS
47328,3,IS
112890,3,IS
14592,3,IS
14593,3,IS
14594,3,IS
14603,3,IS
80157,3,IS
80158,3,IS
47393,3,IS
80161,3,IS
14630,3,IS
47403,3,IS
47406,3,IS
14656,3,IS
80204,3,IS
80206,3,IS
80207,3,IS
80208,3,IS
14685,3,IS
14686,3,IS
80223,3,IS
14688,3,IS
14689,3,IS
14690,3,IS
47458,3,IS
14692,3,IS
14693,3,IS
47460,3,IS
14695,3,IS
47461,3,IS
14697,3,IS
47462,3,IS
47463,3,IS
47464,3,IS
14701,3,IS
47474,3,IS
47475,3,IS
47501,3,IS
47502,3,IS
47503,3,IS
80270,3,IS
47551,3,IS
47552,3,IS
47554,3,IS
47556,3,IS
47558,3,IS
47561,3,IS
80340,3,IS
14810,3,IS
14811,3,IS
55050,3,IS
113135,3,IS
55051,3,IS
113136,3,IS
113137,3,IS
113138,3,IS
80379,3,IS
80383,3,IS
47618,3,IS
47622,3,IS
47623,3,IS
47628,3,IS
14867,3,IS
14868,3,IS
14869,3,IS
14870,3,IS
47643,3,IS
14883,3,IS
14884,3,IS
14885,3,IS
14903,3,IS
113207,3,IS
113208,3,IS
14906,3,IS
113209,3,IS
113210,3,IS
113211,3,IS
14910,3,IS
113212,3,IS
14912,3,IS
14913,3,IS
113213,3,IS
113214,3,IS
14916,3,IS
113215,3,IS
14918,3,IS
113216,3,IS
14920,3,IS
113217,3,IS
113219,3,IS
14923,3,IS
14924,3,IS
113220,3,IS
113221,3,IS
113222,3,IS
113223,3,IS
14930,3,IS
14931,3,IS
47719,3,IS
15025,3,IS
15028,3,IS
15032,3,IS
15033,3,IS
15034,3,IS
15035,3,IS
15036,3,IS
47810,3,IS
47811,3,IS
15048,3,IS
15050,3,IS
47821,3,IS
47822,3,IS
47823,3,IS
47824,3,IS
15069,3,IS
15070,3,IS
15071,3,IS
15072,3,IS
15073,3,IS
15074,3,IS
15075,3,IS
15076,3,IS
15077,3,IS
15078,3,IS
15079,3,IS
15080,3,IS
47869,3,IS
15105,3,IS
15107,3,IS
15108,3,IS
15109,3,IS
15110,3,IS
15111,3,IS
15112,3,IS
15113,3,IS
15114,3,IS
80652,3,IS
47888,3,IS
80658,3,IS
80659,3,IS
113460,3,IS
113463,3,IS
113477,3,IS
113478,3,IS
113480,3,IS
113481,3,IS
113483,3,IS
113487,3,IS
15190,3,IS
47961,3,IS
15202,3,IS
15203,3,IS
15204,3,IS
15205,3,IS
15206,3,IS
15207,3,IS
15208,3,IS
15209,3,IS
15210,3,IS
15211,3,IS
15212,3,IS
15213,3,IS
15214,3,IS
15215,3,IS
80747,3,IS
15217,3,IS
15218,3,IS
15219,3,IS
15220,3,IS
15221,3,IS
15222,3,IS
15223,3,IS
15224,3,IS
15225,3,IS
15226,3,IS
80755,3,IS
80757,3,IS
15252,3,IS
15272,3,IS
15291,3,IS
15292,3,IS
48074,3,IS
48075,3,IS
48076,3,IS
48077,3,IS
48078,3,IS
48092,3,IS
48096,3,IS
15341,3,IS
113654,3,IS
48125,3,IS
113663,3,IS
48128,3,IS
113664,3,IS
48130,3,IS
48148,3,IS
15384,3,IS
113697,3,IS
113698,3,IS
113700,3,IS
113701,3,IS
113702,3,IS
113703,3,IS
80936,3,IS
113704,3,IS
113706,3,IS
113707,3,IS
113708,3,IS
113710,3,IS
113711,3,IS
113718,3,IS
113719,3,IS
113721,3,IS
113722,3,IS
113723,3,IS
113724,3,IS
113725,3,IS
113726,3,IS
113727,3,IS
15428,3,IS
48197,3,IS
35632,3,IS
48202,3,IS
15445,3,IS
113756,3,IS
15456,3,IS
15457,3,IS
15458,3,IS
15460,3,IS
15464,3,IS
15469,3,IS
15483,3,IS
15515,3,IS
48290,3,IS
48291,3,IS
81065,3,IS
81066,3,IS
15546,3,IS
15547,3,IS
15548,3,IS
15549,3,IS
15551,3,IS
15553,3,IS
15554,3,IS
15556,3,IS
15558,3,IS
15559,3,IS
15560,3,IS
48336,3,IS
81105,3,IS
48338,3,IS
48339,3,IS
48341,3,IS
48343,3,IS
48347,3,IS
48376,3,IS
48377,3,IS
48378,3,IS
48379,3,IS
48380,3,IS
48394,3,IS
48395,3,IS
48396,3,IS
48397,3,IS
48402,3,IS
113942,3,IS
113943,3,IS
48414,3,IS
81203,3,IS
48460,3,IS
48461,3,IS
48462,3,IS
48463,3,IS
48464,3,IS
48465,3,IS
15704,3,IS
15705,3,IS
15706,3,IS
114028,3,IS
114035,3,IS
81284,3,IS
81287,3,IS
81288,3,IS
81289,3,IS
81290,3,IS
81291,3,IS
81313,3,IS
81314,3,IS
81315,3,IS
81316,3,IS
48557,3,IS
81327,3,IS
15821,3,IS
15830,3,IS
48605,3,IS
81375,3,IS
48611,3,IS
100845,3,IS
81403,3,IS
81413,3,IS
48655,3,IS
48665,3,IS
48673,3,IS
48674,3,IS
48675,3,IS
48676,3,IS
48677,3,IS
48678,3,IS
48682,3,IS
15920,3,IS
15926,3,IS
15927,3,IS
15929,3,IS
15930,3,IS
15931,3,IS
15974,3,IS
15975,3,IS
15977,3,IS
15978,3,IS
15979,3,IS
15980,3,IS
15981,3,IS
15982,3,IS
15983,3,IS
15984,3,IS
15986,3,IS
15987,3,IS
48756,3,IS
15988,3,IS
48758,3,IS
48759,3,IS
48760,3,IS
15989,3,IS
15990,3,IS
15991,3,IS
15992,3,IS
15993,3,IS
15994,3,IS
15995,3,IS
15996,3,IS
15997,3,IS
15998,3,IS
15999,3,IS
16000,3,IS
16001,3,IS
16002,3,IS
16003,3,IS
48778,3,IS
48779,3,IS
48780,3,IS
114315,3,IS
114316,3,IS
114317,3,IS
114318,3,IS
114322,3,IS
114323,3,IS
114324,3,IS
114325,3,IS
114326,3,IS
114327,3,IS
114328,3,IS
48835,3,IS
48837,3,IS
48838,3,IS
48870,3,IS
16118,3,IS
114424,3,IS
114425,3,IS
16138,3,IS
81675,3,IS
81680,3,IS
81682,3,IS
81683,3,IS
81690,3,IS
48929,3,IS
48930,3,IS
81697,3,IS
48948,3,IS
48949,3,IS
48950,3,IS
48951,3,IS
48952,3,IS
16197,3,IS
114514,3,IS
81772,3,IS
49008,3,IS
49010,3,IS
49011,3,IS
81788,3,IS
81789,3,IS
16258,3,IS
16259,3,IS
114563,3,IS
114565,3,IS
16262,3,IS
114569,3,IS
114570,3,IS
114572,3,IS
49053,3,IS
114597,3,IS
49078,3,IS
81882,3,IS
16371,3,IS
49151,3,IS
49152,3,IS
49153,3,IS
49154,3,IS
49155,3,IS
49156,3,IS
49157,3,IS
49158,3,IS
49159,3,IS
49160,3,IS
49161,3,IS
49162,3,IS
49163,3,IS
16404,3,IS
16405,3,IS
16409,3,IS
68394,3,IS
49203,3,IS
49204,3,IS
49206,3,IS
16452,3,IS
114761,3,IS
114763,3,IS
49244,3,IS
49245,3,IS
16478,3,IS
114781,3,IS
16492,3,IS
114797,3,IS
114798,3,IS
16495,3,IS
114799,3,IS
114802,3,IS
49273,3,IS
114809,3,IS
114812,3,IS
49290,3,IS
114827,3,IS
82103,3,IS
114892,3,IS
114893,3,IS
114894,3,IS
114895,3,IS
16596,3,IS
16597,3,IS
16598,3,IS
16599,3,IS
49366,3,IS
114936,3,IS
114937,3,IS
114938,3,IS
114939,3,IS
114940,3,IS
114941,3,IS
114942,3,IS
114943,3,IS
114944,3,IS
114945,3,IS
114946,3,IS
114947,3,IS
114948,3,IS
114949,3,IS
114950,3,IS
16649,3,IS
49419,3,IS
49425,3,IS
114962,3,IS
114963,3,IS
114964,3,IS
114965,3,IS
114968,3,IS
114969,3,IS
114970,3,IS
114971,3,IS
114972,3,IS
114973,3,IS
74955,3,IS
114974,3,IS
114975,3,IS
114976,3,IS
114980,3,IS
114982,3,IS
16696,3,IS
16702,3,IS
16710,3,IS
16711,3,IS
16712,3,IS
115016,3,IS
82255,3,IS
16720,3,IS
16722,3,IS
16723,3,IS
49498,3,IS
49499,3,IS
82283,3,IS
82284,3,IS
49524,3,IS
49525,3,IS
49526,3,IS
49527,3,IS
82307,3,IS
49540,3,IS
49541,3,IS
115076,3,IS
82330,3,IS
82331,3,IS
49569,3,IS
49573,3,IS
49574,3,IS
49575,3,IS
49576,3,IS
49577,3,IS
49578,3,IS
49579,3,IS
49580,3,IS
49581,3,IS
49582,3,IS
49583,3,IS
49584,3,IS
49585,3,IS
49586,3,IS
82347,3,IS
82356,3,IS
82366,3,IS
82367,3,IS
82368,3,IS
82369,3,IS
16846,3,IS
133606,3,IS
82391,3,IS
82392,3,IS
82393,3,IS
82394,3,IS
82395,3,IS
82396,3,IS
82399,3,IS
16866,3,IS
16867,3,IS
16868,3,IS
16869,3,IS
16870,3,IS
16871,3,IS
16872,3,IS
16873,3,IS
16874,3,IS
16875,3,IS
16876,3,IS
16877,3,IS
16878,3,IS
16879,3,IS
16880,3,IS
49644,3,IS
16899,3,IS
16901,3,IS
16902,3,IS
16903,3,IS
82453,3,IS
82454,3,IS
82458,3,IS
49710,3,IS
49718,3,IS
49719,3,IS
49739,3,IS
81528,3,IS
16973,3,IS
16997,3,IS
49806,3,IS
49807,3,IS
49817,3,IS
49877,3,IS
49878,3,IS
49879,3,IS
49880,3,IS
49881,3,IS
49882,3,IS
49883,3,IS
49884,3,IS
115416,3,IS
49894,3,IS
49942,3,IS
49943,3,IS
49944,3,IS
17196,3,IS
17197,3,IS
17198,3,IS
17199,3,IS
115516,3,IS
115517,3,IS
115518,3,IS
115519,3,IS
115520,3,IS
82763,3,IS
82769,3,IS
82770,3,IS
82771,3,IS
82772,3,IS
82773,3,IS
82774,3,IS
50007,3,IS
50008,3,IS
50009,3,IS
50010,3,IS
50011,3,IS
50012,3,IS
50013,3,IS
50014,3,IS
50015,3,IS
82775,3,IS
82776,3,IS
82777,3,IS
82778,3,IS
82779,3,IS
82780,3,IS
82781,3,IS
115613,3,IS
50079,3,IS
17316,3,IS
17317,3,IS
50098,3,IS
82880,3,IS
82881,3,IS
115657,3,IS
17375,3,IS
17376,3,IS
17377,3,IS
17378,3,IS
17379,3,IS
17380,3,IS
17381,3,IS
17382,3,IS
17383,3,IS
17384,3,IS
17385,3,IS
17386,3,IS
82931,3,IS
17398,3,IS
17408,3,IS
17409,3,IS
50178,3,IS
17412,3,IS
17413,3,IS
17414,3,IS
17448,3,IS
17449,3,IS
17461,3,IS
17462,3,IS
101165,3,IS
83006,3,IS
50244,3,IS
62091,3,IS
17490,3,IS
17491,3,IS
17531,3,IS
17534,3,IS
17535,3,IS
17536,3,IS
50353,3,IS
83123,3,IS
50359,3,IS
50360,3,IS
50361,3,IS
17594,3,IS
17595,3,IS
50362,3,IS
17597,3,IS
17598,3,IS
17599,3,IS
17600,3,IS
17601,3,IS
17602,3,IS
50363,3,IS
17604,3,IS
17605,3,IS
17606,3,IS
17607,3,IS
83135,3,IS
17609,3,IS
17610,3,IS
17612,3,IS
17613,3,IS
17614,3,IS
17615,3,IS
115921,3,IS
17642,3,IS
17644,3,IS
17649,3,IS
115963,3,IS
50434,3,IS
50435,3,IS
50436,3,IS
50437,3,IS
50442,3,IS
83216,3,IS
50456,3,IS
50458,3,IS
115994,3,IS
50465,3,IS
50466,3,IS
50467,3,IS
50468,3,IS
17715,3,IS
17717,3,IS
17722,3,IS
17725,3,IS
17726,3,IS
17727,3,IS
17728,3,IS
17729,3,IS
17730,3,IS
50502,3,IS
50503,3,IS
50504,3,IS
50505,3,IS
50506,3,IS
50507,3,IS
50508,3,IS
50510,3,IS
50511,3,IS
17753,3,IS
17754,3,IS
50558,3,IS
17808,3,IS
17812,3,IS
17814,3,IS
17820,3,IS
17821,3,IS
50590,3,IS
50592,3,IS
50593,3,IS
50596,3,IS
83386,3,IS
83424,3,IS
17901,3,IS
17915,3,IS
17917,3,IS
17918,3,IS
17919,3,IS
17920,3,IS
17921,3,IS
50686,3,IS
50687,3,IS
17929,3,IS
17930,3,IS
17931,3,IS
17932,3,IS
17933,3,IS
17934,3,IS
17935,3,IS
17939,3,IS
17940,3,IS
17946,3,IS
17947,3,IS
50720,3,IS
50726,3,IS
50728,3,IS
17961,3,IS
50730,3,IS
116266,3,IS
50732,3,IS
83508,3,IS
50754,3,IS
18001,3,IS
18003,3,IS
18006,3,IS
18007,3,IS
18008,3,IS
18009,3,IS
18010,3,IS
18011,3,IS
18012,3,IS
18013,3,IS
18014,3,IS
18015,3,IS
18019,3,IS
18020,3,IS
50796,3,IS
50797,3,IS
18066,3,IS
83607,3,IS
83608,3,IS
50845,3,IS
50846,3,IS
50847,3,IS
50855,3,IS
50857,3,IS
50858,3,IS
50859,3,IS
50860,3,IS
50861,3,IS
50862,3,IS
50863,3,IS
50864,3,IS
18129,3,IS
18130,3,IS
50914,3,IS
18158,3,IS
18171,3,IS
50947,3,IS
18184,3,IS
18186,3,IS
50956,3,IS
18189,3,IS
18190,3,IS
50957,3,IS
18192,3,IS
18193,3,IS
50959,3,IS
18195,3,IS
18196,3,IS
18197,3,IS
18198,3,IS
18199,3,IS
18200,3,IS
18201,3,IS
18203,3,IS
18204,3,IS
18205,3,IS
18206,3,IS
18208,3,IS
18209,3,IS
18210,3,IS
18211,3,IS
18212,3,IS
18213,3,IS
18214,3,IS
18215,3,IS
18216,3,IS
18217,3,IS
50986,3,IS
50987,3,IS
18220,3,IS
18221,3,IS
18222,3,IS
50988,3,IS
18224,3,IS
50989,3,IS
18226,3,IS
18227,3,IS
50995,3,IS
18234,3,IS
18236,3,IS
18237,3,IS
18238,3,IS
36190,3,IS
18243,3,IS
18244,3,IS
18245,3,IS
18246,3,IS
18247,3,IS
51016,3,IS
51012,3,IS
36191,3,IS
36192,3,IS
18257,3,IS
18258,3,IS
51036,3,IS
51037,3,IS
51077,3,IS
116619,3,IS
83863,3,IS
51103,3,IS
18345,3,IS
94827,3,IS
18381,3,IS
51162,3,IS
18414,3,IS
18428,3,IS
18429,3,IS
51239,3,IS
51242,3,IS
133930,3,IS
133931,3,IS
